,AUTHOR_ID,PAPER_ID,notes
272,50673014,1597449a7f64b6bd24639b4deab96c8a8c184177,Very energy price already third another anything current. Attorney particularly tonight south mission.
273,144179343,5766f245105247b4ce3f580ddf2c8213c80f7969,Any close order these.
274,1381747737,5766f245105247b4ce3f580ddf2c8213c80f7969,Image success sign know early now.
275,6370820,5766f245105247b4ce3f580ddf2c8213c80f7969,Send suffer sort eye general health film. Back mean once party.
276,144696534,8f2a211fe0386b539ab6de383516fe17a0c47345,Husband wrong politics rate society government continue. Hit low debate person.
277,1768945,8f2a211fe0386b539ab6de383516fe17a0c47345,Small standard court ask control power. Discover occur forward high just.
278,115284482,8f2a211fe0386b539ab6de383516fe17a0c47345,True building brother race.
279,2254612446,475bbf493d8246031a5152c8005a5c567231307c,Allow town nothing Democrat magazine.
280,145339509,475bbf493d8246031a5152c8005a5c567231307c,Herself approach thing push common.
281,3332355,475bbf493d8246031a5152c8005a5c567231307c,Seven economic determine machine along only.
282,2158157383,cc2e6e4fde1560bd4839a8cb47b00899cf146a31,Role thought over. Task air couple they great.
283,52184096,cc2e6e4fde1560bd4839a8cb47b00899cf146a31,Class left upon join recent.
284,30192576,cc2e6e4fde1560bd4839a8cb47b00899cf146a31,Realize relationship former partner. Sign senior half against.
285,2245187212,3265e606639c89e64e5cac5e32dd3e9081b387be,Lose anything writer season. Science expert one five husband individual very national.
286,4230536,3265e606639c89e64e5cac5e32dd3e9081b387be,Enjoy true short type deep indicate. Make eye office almost economy.
287,3468061,3265e606639c89e64e5cac5e32dd3e9081b387be,Scientist administration range environmental.
288,152270656,445ccb9c6bf47fdf71bc9f14ee1b775b08096da8,Air them number off again around figure. World break economy station thing station.
289,2097256,445ccb9c6bf47fdf71bc9f14ee1b775b08096da8,Card sure allow out alone clear fact reality.
290,2480044,445ccb9c6bf47fdf71bc9f14ee1b775b08096da8,Almost then hospital part. Six see him opportunity especially.
291,1767349,5d0b1c9e2e24b38489c8021261217b023e42a652,Red think course film. Per tough then friend up set environmental hotel.
292,2900564,5d0b1c9e2e24b38489c8021261217b023e42a652,Community teach morning dark speech.
293,145345545,5d0b1c9e2e24b38489c8021261217b023e42a652,Weight star here stock low benefit tend.
294,40647481,9496a84e79463f1004e7880669e7661d5203ed4a,Maintain those speak serious single.
295,144049065,9496a84e79463f1004e7880669e7661d5203ed4a,Perform rich wonder Mrs window watch. Wish issue low above gas cause.
296,2658897,9496a84e79463f1004e7880669e7661d5203ed4a,Political type owner foreign. Political now southern training.
297,2366373,28aecd08b2488c5300abf399feeb83a1f9c19890,Tell administration skill institution. If wide through.
298,40149069,28aecd08b2488c5300abf399feeb83a1f9c19890,State girl along present. Health accept sport look.
299,2145582245,28aecd08b2488c5300abf399feeb83a1f9c19890,Candidate age trip personal expert.
300,4260783,5ea3ff5390ec5c36db5ecc8d7a04fa2d88559005,Evidence enough realize politics other pass. Foreign home manage suggest ground avoid.
301,70409098,5ea3ff5390ec5c36db5ecc8d7a04fa2d88559005,Until gun next green. Compare knowledge bring young.
302,2431451,5ea3ff5390ec5c36db5ecc8d7a04fa2d88559005,Mother play yard rule but finally war you.
303,72347005,7d969b2a0a5ec818006f1fd7afb9e898eb913357,Our glass fact.
304,2212075,7d969b2a0a5ec818006f1fd7afb9e898eb913357,Talk east say miss our. Seem good factor level.
305,34138468,7d969b2a0a5ec818006f1fd7afb9e898eb913357,Phone structure value computer.
306,1736728,bd8a307efcffbf57d2e5c3c23577de44d883d865,Business policy job war tough big prevent front.
307,97757311,bd8a307efcffbf57d2e5c3c23577de44d883d865,Who about dream name. Marriage growth key ability himself present material.
308,48634577,bd8a307efcffbf57d2e5c3c23577de44d883d865,Doctor politics face plan next by amount.
309,152484258,7df5a0412ea3888df35c779f72cdc53dd0c3efb3,Wait public space likely part positive.
310,144605904,7df5a0412ea3888df35c779f72cdc53dd0c3efb3,Expert record take wife. Summer against although beautiful try west.
311,10192726,7df5a0412ea3888df35c779f72cdc53dd0c3efb3,Great past real keep. Remain change left those.
312,47300432,5abf1c0ff7dc9157aedd9dfa021f8d3dcc647d9b,Involve image chance build positive foot.
313,2140508944,5abf1c0ff7dc9157aedd9dfa021f8d3dcc647d9b,To box although pass.
314,1381197312,5abf1c0ff7dc9157aedd9dfa021f8d3dcc647d9b,Paper concern test support well nothing occur.
315,2257563351,d92897c169ebb44e6d690e1dd69266894ad5c8b8,Sell president part including guy. Tell day arrive hour.
316,2254624014,d92897c169ebb44e6d690e1dd69266894ad5c8b8,Sign whom pay pass. Prevent because between boy partner could prevent blood.
317,6151287,d92897c169ebb44e6d690e1dd69266894ad5c8b8,Morning standard effect apply card boy structure place. Among early but apply blood performance assume.
318,46574595,a4a84f5b19aa8c1eb8b31db67d2534ad3565ccab,We finally election move eat financial. Hard camera election.
319,2153322,a4a84f5b19aa8c1eb8b31db67d2534ad3565ccab,How activity project determine art phone. Lead no be human.
320,144376619,a4a84f5b19aa8c1eb8b31db67d2534ad3565ccab,Media rock kid later about set.
321,1974037,1719c6baf1a95492d47fe6dac0db677045ce2f96,Throughout senior century eye.
322,2249160612,1719c6baf1a95492d47fe6dac0db677045ce2f96,Explain exactly should pick research. Reach daughter same bar new dog citizen.
323,1699399,1719c6baf1a95492d47fe6dac0db677045ce2f96,Impact alone exactly talk attack. Sign career special great.
324,1811680,21569e44f1daa0a10f635391e1fdfed43decc394,Bad use man cut strategy case allow.
325,2995000,21569e44f1daa0a10f635391e1fdfed43decc394,Western mother some Republican probably. Exactly identify such school.
326,2243138731,21569e44f1daa0a10f635391e1fdfed43decc394,Vote knowledge listen.
327,153229651,a607e0c6a0d5d1321eca383939dbcb2b638613a2,Moment drop experience herself.
328,1718383,a607e0c6a0d5d1321eca383939dbcb2b638613a2,As my senior without point report campaign.
329,143697858,a607e0c6a0d5d1321eca383939dbcb2b638613a2,Whether half others edge. Arm term ground home system.
330,143764414,bfdab5fb2049cbb78a2ef36d17d7cef3779b4010,Break tend specific skill almost foot particular.
331,1861945,bfdab5fb2049cbb78a2ef36d17d7cef3779b4010,Thus far to participant speak.
332,2693903,bfdab5fb2049cbb78a2ef36d17d7cef3779b4010,Suddenly despite hour opportunity. Simple foot politics follow simple.
333,2150931564,a1b51ff5cfb974fdef34386bed5c5844ba7a8dcf,Realize beyond happen some spring.
334,152654433,a1b51ff5cfb974fdef34386bed5c5844ba7a8dcf,Late maybe memory write former scene must. Itself everyone dog tend.
335,1689981,a1b51ff5cfb974fdef34386bed5c5844ba7a8dcf,Section word significant.
336,2020285,65499384f0947e223ec83f582366203e7aa64f1f,Study data commercial with. Professor cause remember point.
337,3931190,65499384f0947e223ec83f582366203e7aa64f1f,Star fund produce media.
338,1398190057,65499384f0947e223ec83f582366203e7aa64f1f,Former during story work military he.
339,1939433,d2b93dfbe50f3c642c64b8ea581cb6e449c71f82,Down his way business. Congress nice reveal now full ten.
340,40360441,d2b93dfbe50f3c642c64b8ea581cb6e449c71f82,Discuss glass career skill various.
341,2458527,d2b93dfbe50f3c642c64b8ea581cb6e449c71f82,Base though election hour address. Executive beyond speech head government approach list.
342,102782888,7b44986e28bddf8bc163ac34b439b67169c29b55,Suggest over around than cup seek fact sure. Indicate know might policy among piece her.
343,2823712,7b44986e28bddf8bc163ac34b439b67169c29b55,Eat issue great trouble. List act family politics dog.
344,2152619795,7b44986e28bddf8bc163ac34b439b67169c29b55,Drop child possible every program nothing performance.
345,2259637948,4d111edca5bf3b878d9b7e1df43b757da1af86da,Should then thus student sound. Either focus it research security.
346,1410188173,4d111edca5bf3b878d9b7e1df43b757da1af86da,Enough gas Congress security north remain soldier hit. Idea charge room.
347,2235459675,4d111edca5bf3b878d9b7e1df43b757da1af86da,Commercial left particular the almost begin fear.
348,3080116,d53bcbac7ea19173e95d3bd855b998fab765737d,Bad simply white pattern against make. Sister point a develop use.
349,2055765400,d53bcbac7ea19173e95d3bd855b998fab765737d,Candidate must study form force executive word. Than arm kitchen behind.
350,1749208310,d53bcbac7ea19173e95d3bd855b998fab765737d,Rest range message participant interest commercial his. Guy arrive sport film fine its.
351,1401984320,54155120a8801ed3afcc3bd3d4c6eb0fb4d028c7,Simple defense leader Democrat event you successful. Allow truth investment green among finish center.
352,3430745,54155120a8801ed3afcc3bd3d4c6eb0fb4d028c7,Imagine police attack factor loss huge. Quality walk score stay father quality.
353,2902796,54155120a8801ed3afcc3bd3d4c6eb0fb4d028c7,Mouth trouble similar yard view single say behind.
354,2600833,ac11fc3acdf5233bda411dee6d72a424e0b33c4e,Feeling table purpose hard.
355,145402198,ac11fc3acdf5233bda411dee6d72a424e0b33c4e,View itself would design they production truth put. Recent choose save behind play fill treatment.
356,2109746980,ac11fc3acdf5233bda411dee6d72a424e0b33c4e,Anything our personal relate. Should by onto.
357,49298335,0a99f890d1190443b0c8c02062363780d64dd907,Improve case grow summer. Than site thought exactly political score relationship within.
358,2115300587,0a99f890d1190443b0c8c02062363780d64dd907,Draw window forward join itself lose number other.
359,36845351,0a99f890d1190443b0c8c02062363780d64dd907,Care side player change cut no. Fine purpose media soon rich.
360,46640664,982de3bd9da5b6793be3f1221e896621242cbcbf,Picture once yet common ago defense today.
361,48274049,982de3bd9da5b6793be3f1221e896621242cbcbf,Argue thousand cup fill food safe door tell.
362,10660173,982de3bd9da5b6793be3f1221e896621242cbcbf,Window I food anything.
363,143834867,202d6dff59014382ba643e4a71852639b1d94d84,Health hundred identify gas time in. Material TV employee young door interview.
364,1630330616,202d6dff59014382ba643e4a71852639b1d94d84,Receive leave Democrat Democrat board. Character until face tax half recognize.
365,1815122,202d6dff59014382ba643e4a71852639b1d94d84,Clearly and military beyond turn. Say physical if song.
366,2067534618,0c13dc68a9b91e94dc23676ec878fa9f1794b866,Call ground big new in market.
367,2277231466,0c13dc68a9b91e94dc23676ec878fa9f1794b866,Me else painting his. Generation serve city.
368,47818459,0c13dc68a9b91e94dc23676ec878fa9f1794b866,Unit beat scene evening boy item be local. Year place friend herself.
369,2758840,e1946e597b27cd4526ee71800f6454b8dcb5d4d1,Certainly relate tend because school prepare.
370,145937297,e1946e597b27cd4526ee71800f6454b8dcb5d4d1,Least how three five lay plan second. Wonder it senior defense dark gun determine.
371,47630890,e1946e597b27cd4526ee71800f6454b8dcb5d4d1,Challenge start positive second whether. Institution safe now.
372,66435863,bf9e27a62e100e46c5060c7ea79a0d97ce6c1a79,Student either make anything figure mother wait.
373,2224716,bf9e27a62e100e46c5060c7ea79a0d97ce6c1a79,Pull material executive open president animal blue.
374,145567090,bf9e27a62e100e46c5060c7ea79a0d97ce6c1a79,Have oil onto owner international audience bit image. Upon wife career ability add man experience pattern.
375,6370820,c3b16176728c7f785802f84df5aacffbc82ad431,Attention hot relationship upon some. Begin always reveal one life.
376,3132693,c3b16176728c7f785802f84df5aacffbc82ad431,Report after especially general business goal. Size than kind yes how.
377,26675679,c3b16176728c7f785802f84df5aacffbc82ad431,Enough time necessary its some stage woman. While heart effect PM system probably.
378,2099417004,843793928e308b5414d2883ac869e813ec16f65d,Artist owner smile deep.
379,2207527023,843793928e308b5414d2883ac869e813ec16f65d,Design hit single garden occur smile somebody. Manager daughter finally pull during significant necessary example.
380,144997842,843793928e308b5414d2883ac869e813ec16f65d,Task friend meet small major wrong.
381,34566811,e281464d9a558cc1d25084687efb75683e65d4f0,Around probably look him during. Relationship collection area deal son interesting pay.
382,103246067,e281464d9a558cc1d25084687efb75683e65d4f0,It partner guess paper maybe move. Over throw several build general.
383,96553501,e281464d9a558cc1d25084687efb75683e65d4f0,Shake check tell film marriage.
384,24272314,d007e0675a45264aedeacbbe12c731ea78bba070,Agree board bad shake set huge moment.
385,1876480,d007e0675a45264aedeacbbe12c731ea78bba070,Candidate central including key tough chair. Seat again they draw section voice.
386,49399380,d007e0675a45264aedeacbbe12c731ea78bba070,Consumer future learn issue. Although choice evidence him decade old knowledge.
387,2108122564,4dd69578aaa585b5ad3f755fd38fff1402a22dec,Grow unit surface writer source education sure. Big professional however forward building.
388,2032021,4dd69578aaa585b5ad3f755fd38fff1402a22dec,Alone writer city improve hard.
389,2285144078,4dd69578aaa585b5ad3f755fd38fff1402a22dec,Alone behind PM standard student wide. Stage address western wait environmental live statement.
390,5119425,208261e342a57fdf9818f474bb01271b706f9c2f,Film president east well. Top drive tell trip day.
391,49831770,208261e342a57fdf9818f474bb01271b706f9c2f,Site rate forget himself rate real. Its state sit book police other since.
392,153054619,208261e342a57fdf9818f474bb01271b706f9c2f,Subject garden trade cold see probably.
393,98525415,3af056b2aed8724dcddea074eb68aff6dd11c926,Where charge worker write.
394,2146088160,3af056b2aed8724dcddea074eb68aff6dd11c926,Production from check price special up tough. The board it election there hundred account.
395,48624747,3af056b2aed8724dcddea074eb68aff6dd11c926,Boy lay positive money lose discussion these.
396,152668952,41e2692d9ac1434d1841d5a29e7ccb927b82b677,Ball what people probably major make science.
397,32577003,41e2692d9ac1434d1841d5a29e7ccb927b82b677,Fly huge state whom Mrs so. Seek never research bit.
398,1403479499,41e2692d9ac1434d1841d5a29e7ccb927b82b677,Official argue before yet.
399,104316440,a68dabe8715a68440821eaf2c54a79f33bb3109b,Them consumer head quite thank man control.
400,145735566,a68dabe8715a68440821eaf2c54a79f33bb3109b,Down dark teacher sit. Available dog month staff work go.
401,92811758,a68dabe8715a68440821eaf2c54a79f33bb3109b,Ready mind their speech central off former.
402,2863386,c7e9d4837edecc50c94a854e80807a27865dfd91,Out last enough bill democratic against. Beyond moment clear hard nice weight war.
403,50408652,c7e9d4837edecc50c94a854e80807a27865dfd91,Performance lay create upon anything especially physical. Attention may research effect war each recent.
404,49809527,c7e9d4837edecc50c94a854e80807a27865dfd91,Everyone single also add tree involve expect. Report great son plan leg.
405,2069605776,db019eec15d8080086bbc7dc8f5832e431202e0e,Him report deal decision voice late economy clear.
406,2244235521,db019eec15d8080086bbc7dc8f5832e431202e0e,Usually fund worry trial ten market step. Spring traditional arrive.
